6462771830.982476,-17.5109405518,106.989776611
6462670725.330818,-18.0996990204,105.25554656999999
6462597410.461582,-17.6131668091,108.34008026100001
6462541790.429585,-17.3639087677,108.980163574
6462498131.290774,-17.427406311,109.087280273
6462462934.969567,-17.6910572052,109.73448944099998
6462433946.251313,-17.4425449371,109.42808532700002
6462409645.825811,-17.5352115631,110.159957886
6462388972.756388,-17.5845012665,111.350608826
6462371163.738,-17.375328064,111.762741089
6462355655.564615,-17.759016037,109.609367371
6462342023.590781,-17.481048584,111.17060089100002
6462329941.587846,-17.4683933258,110.45558166500001
6462319154.792307,-17.6364555359,110.761909485
6462309461.351161,-17.6758995056,112.04222106900002
6462300699.26272,-17.4053001404,115.66494751
6462292737.003336,-17.6242847443,112.64349365200002
6462285466.680828,-17.8694839478,114.928222656
6462278798.95415,-17.5624504089,117.29267883300001
6462272659.209622,-17.7819709778,115.54100799600002
6462266984.645506,-17.4193744659,115.96704864499999
6462261722.022725,-17.6256828308,115.398406982
6462256825.910719,-17.6511459351,114.407585144
6462252257.305728,-18.0202732086,116.93363189699998
6462247982.532442,-17.8526191711,117.32087707500001
6462243972.363433,-17.8776092529,116.70752716099999
6462240201.3076105,-17.7036933899,118.179145813
6462236647.031025,-17.53698349,119.299484253
6462233289.882161,-17.7762374878,119.39897155800003
6462230112.5003605,-17.4903411865,120.498512268
6462227099.490886,-17.54920578,121.854644775
6462224237.15375,-17.6146030426,119.18838501
6462221513.256212,-17.1118011475,121.57217407199998
6462218916.840943,-17.8283157349,125.02603912400001
6462216438.063516,-17.7060203552,123.11407470700003
6462214068.054113,-18.0252628326,124.14511871300003
6462211798.799331,-17.9385871887,124.33102417000002
6462209623.040779,-18.2979221344,123.490478516
6462207534.187727,-17.7968349457,126.399345398
6462205526.241594,-17.8961257935,125.137954712
6462203593.730457,-18.0507392883,126.38467407200001
6462201731.652028,-18.4624023438,126.47479248000002
6462199935.423891,-18.0691814423,127.62474823
6462198200.839906,-17.9897880554,127.208381653
6462196524.031924,-17.9851913452,129.894927979
6462194901.436077,-18.1618499756,128.533660889
6462193329.7630005,-18.6135883331,128.70173645
6462191805.971472,-18.1822376251,127.190063477
6462190327.245019,-18.7905292511,133.760177612
6462188890.971111,-18.3424129486,134.22479248
6462187494.722601,-18.8560371399,131.070297241
6462186136.241147,-18.7800312042,128.081069946
6462184813.422364,-18.9724006653,129.021072388
6462183524.302502,-18.896900177,133.864700317
6462182267.046467,-19.6970100403,133.312103271
6462181039.937031,-18.9721622467,134.165252686
6462179841.365098,-19.2125759125,137.03570556600002
6462178669.820889,-19.5127544403,132.38418579100002
6462177523.88598,-19.4138298035,135.432037354
6462176402.226058,-19.4265518188,133.179122925
6462175303.584349,-19.8993301392,137.452972412
6462174226.775631,-19.5757236481,135.366027832
6462173170.680778,-19.6026668549,138.63432312
6462172134.241776,-20.1421070099,135.805130005
6462171116.457166,-19.4021244049,139.315856934
6462170116.377863,-20.7213935852,141.143478394
6462169133.1033325,-20.1642246246,135.03451538100003
6462168165.7780695,-20.381937027,144.04600524900002
6462167213.588358,-20.7287101746,136.469238281
6462166275.759287,-21.2213954926,143.40452575700002
6462165351.552003,-21.113325119,140.84289550800003
6462164440.261157,-21.1350307465,143.144592285
6462163541.212554,-21.5825462341,139.312927246
6462162653.760968,-21.9782466888,136.98248291
6462161777.288116,-21.6673793793,145.421279907
6462160911.200767,-22.305770874,137.570724487
6462160054.928996,-21.5426330566,141.01579284700003
6462159207.9245405,-22.5514907837,142.967315674
6462158369.659272,-22.3871765137,136.794311523
6462157539.623761,-22.6864585876,145.147369385
6462156717.325939,-22.9777412415,141.606552124
6462155902.289832,-22.7979373932,145.498474121
6462155094.054379,-23.7748680115,141.016326904
6462154292.172305,-23.5906162262,139.963623047
6462153496.209068,-23.9427909851,136.15663147
6462152705.7418585,-24.7571201324,138.841018677
6462151920.358639,-24.8460235596,141.482498169
6462151139.657251,-24.3040676117,132.250198364
6462150363.24454,-24.7345275879,132.04087829600002
6462149590.7355385,-24.8236675262,138.603942871
6462148821.752664,-23.9139728546,129.949615479
6462148055.924969,-25.4542064667,125.62697601300002
6462147292.887392,-26.2462444305,130.50114440900003
6462146532.280058,-25.3934421539,126.804275513
6462145773.747577,-25.5702533722,121.94403839099999
6462145016.938378,-25.7344093323,131.268432617
6462144261.50405,-25.9130363464,120.41651153600002
6462143507.098686,-26.155412674,127.580513
6462142753.378263,-26.9780750275,125.210594177
6462142000.0,-26.719833374,118.70298004199998
6462141246.621736,-25.6612186432,118.74927520800001
6462140492.901314,-25.6456813812,113.763885498
6462139738.495951,-27.2220096588,107.92568969700001
6462138983.061622,-26.5008430481,106.173370361
6462138226.252423,-25.8391437531,100.22576904300001
6462137467.719943,-25.2856941223,105.74431610099998
6462136707.112608,-27.2180404663,99.0958633423
6462135944.075031,-26.2501564026,97.319984436
6462135178.247336,-25.8842887878,96.5857620239
6462134409.264462,-25.271528244,96.8970947266
6462133636.75546,-26.360502243,98.7177200317
6462132860.342749,-25.0275745392,95.7144241333
6462132079.64136,-26.0079669952,87.5546569824
6462131294.258142,-25.5561027527,98.9228057861
6462130503.790932,-25.0044460297,101.31027984600001
6462129707.827695,-24.9785308838,93.4530715942
6462128905.945621,-24.4842624664,89.1649093628
6462128097.710167,-24.0539321899,90.54620361330001
6462127282.674061,-24.3079738617,87.4879302979
6462126460.376238,-24.2599277496,86.4412384033
6462125630.340728,-23.8415966034,84.3821563721
6462124792.075459,-23.4389286041,93.3160324097
6462123945.071004,-24.055644989,84.3436279297
