Power [dBm],navg,fc [GHz],fc error,Qi,Qi error,Qc,Qc error,Q,Q error
-30.0,201155.62202535802,6.026740923652473,2.2418755531311036e-08,679697.5273697668,3881.9669153383293,347067.3275724329,479.995406729402,234781.0783579774,411.5143016434158
-32.0,127651.61231610122,6.026741062761177,2.4930522918701172e-08,685512.5848815186,4398.581560875823,346742.01286002423,534.955436387274,235253.33368339916,459.87744638169534
-35.0,64125.45936777411,6.026740989581458,3.016251945495605e-08,687877.2472440815,6967.7911014306665,348517.5586686628,848.9598426912562,236329.6379263917,730.5008957962564
-38.0,31572.112263299827,6.026741094699292,3.8778870582580563e-08,670024.0854061005,6533.521855799478,349193.5852055219,835.7834131398704,234445.19644238066,711.909215662803
-40.0,19749.508858394493,6.026741318120736,5.220641136169434e-08,661640.7984875607,8669.427800893694,349483.8204763261,1134.9570391742163,233680.79471816073,963.6116596260981
-45.0,6021.772930579352,6.0267407652089195,7.492678546905517e-08,628064.014149101,11220.150080034136,352588.9985408334,1631.144204322365,230711.56066538603,1355.1509235579288
-50.0,1813.9040126111393,6.0267410476181285,9.44937391281128e-08,587458.0445145296,12424.318165006696,353995.00387771724,2035.5335034813033,225423.8072066925,1645.9373786927026
-52.0,1084.4633716942508,6.026741047963555,5.802079200744629e-08,547223.7877586865,6506.700916738974,350725.6619252397,1187.20726024342,218055.61153729397,932.9039407220844
-55.0,504.502808618879,6.026741267503499,8.321318912506103e-08,498481.63551702665,7669.468978634302,349396.34948709817,1630.3651526873582,209557.94929442735,1231.2821991853707
-57.0,305.41390491748336,6.026741557562277,1.0133457279205323e-07,474318.8924176667,8454.496394230182,348984.80491803493,1949.2894024241832,205066.5281012309,1440.3941875855671
-60.0,140.3647052888767,6.0267414661825285,1.4999945735931395e-07,429330.8009464686,10183.810469585265,348917.59009944386,2757.7888858871884,195750.2417186325,1942.6129506227153
-62.0,85.08636206371584,6.026741409436798,1.9250981044769288e-07,410740.79916381504,11919.502834160829,348998.29446783307,3490.0757290907786,192416.04507689804,2407.7557643103355
-65.0,39.881208983465946,6.02674139539778,1.66061767578125e-07,382308.82848782034,8846.085512213958,351254.2158185305,2927.095985472959,186044.31349982842,1937.872036933928
-67.0,23.71809253199624,6.0267410691079455,2.308477487564087e-07,359623.2947191322,10902.585664341766,347847.33173999493,3927.558773103752,179922.82104322195,2533.4052792379807
-69.0,14.390349665992787,6.0267412911692775,2.9684148025512693e-07,345703.65250832244,12948.53738388701,347397.6803376545,4931.453404012311,175756.61629411174,3114.254202466749
-70.0,10.959180547489925,6.0267413908995655,1.4037130641937256e-07,331615.0333921466,7215.84724981794,349986.6766796688,2980.347286336357,172801.74311455956,1828.3014176709112
-72.0,6.617836242934039,6.0267417118440685,2.3065986251831056e-07,317824.83422484953,8403.98194730328,350818.4829285167,3729.626696292369,169387.84768938998,2234.1861773989513
-75.0,3.062716300297868,6.026741376209014,3.441086378097534e-07,294862.5064371919,10723.831834278924,349479.5649794288,5349.935674011067,162709.8290580666,3068.8476404200774
-77.0,1.7982898333389252,6.026740765912162,3.3808473014831544e-07,276153.3390203676,11922.855934623796,347755.57215299335,6497.254971450428,155984.17191232607,3586.4940220532008
-79.0,1.1010039802560023,6.026741319723983,5.532976245880127e-07,268833.99826929776,14407.165436762707,341962.4428648174,7957.64032442926,152449.83482858492,4371.37134044923
-81.0,0.6964558242059068,6.026740131474155,5.328606233596802e-07,269441.7280237572,18071.01839522894,344371.9611397424,10100.454641754099,153385.98906921063,5526.845285231277
-83.0,0.4156841868557915,6.026740662477456,9.498267660140991e-07,256601.41675112516,23264.04313810472,331523.6313393213,13121.380173278449,146440.53476134787,7157.741115903598
-85.0,0.23531389159490457,6.026741475022394,1.2788290710449218e-06,233921.5285172087,26634.732375342162,311431.15902246424,15896.797909545712,135819.8458873026,8497.782774752879
