5980035830.982477,-16.0924777985,70.95234680179999
5979934725.330817,-16.269203186,72.9443283081
5979861410.461582,-16.2712974548,72.0668411255
5979805790.4295845,-16.2525539398,72.7370529175
5979762131.290774,-16.1692485809,69.8289718628
5979726934.969567,-16.3385944366,72.2481231689
5979697946.251314,-16.313205719,70.7569274902
5979673645.825811,-16.1542015076,74.6127166748
5979652972.756389,-16.4200897217,71.5701522827
5979635163.737999,-16.8511657715,72.8391647339
5979619655.564616,-16.2486476898,73.812713623
5979606023.590782,-16.4455375671,74.5768661499
5979593941.587846,-16.429058075,70.0279998779
5979583154.792308,-16.2084350586,75.0450057983
5979573461.351161,-16.7629585266,76.425567627
5979564699.26272,-16.6405181885,75.7025146484
5979556737.003336,-16.2587223053,74.0885009766
5979549466.680828,-16.2808494568,70.9146270752
5979542798.954148,-16.232460022,72.6221466064
5979536659.209623,-16.5717468262,76.4207687378
5979530984.645505,-15.9156017303,75.5950088501
5979525722.022724,-16.3589897156,73.64151000979999
5979520825.910719,-16.4244480133,75.2221603394
5979516257.305727,-16.3776187897,71.8800354004
5979511982.532442,-16.7000350952,77.735824585
5979507972.363434,-16.362449646,75.3752441406
5979504201.3076105,-16.3838691711,78.01846313479999
5979500647.031026,-16.1446781158,76.0831298828
5979497289.88216,-16.5117282867,74.9558181763
5979494112.50036,-16.2387390137,79.6419296265
5979491099.490886,-16.6140117645,75.9649047852
5979488237.15375,-16.74908638,77.1157684326
5979485513.256212,-16.3292789459,73.7902526855
5979482916.840943,-16.7012271881,76.4578170776
5979480438.063517,-16.670747757,76.4151306152
5979478068.054112,-16.7031898499,77.6748504639
5979475798.799331,-16.981880188,75.28150177
5979473623.04078,-16.5754318237,76.0398406982
5979471534.187727,-16.1914634705,78.4501342773
5979469526.241594,-16.589471817,77.4311599731
5979467593.730456,-16.9751377106,78.88420104980001
5979465731.652028,-17.1321926117,73.86666870120001
5979463935.423892,-16.5307159424,76.2059860229
5979462200.839905,-17.4255905151,80.5692214966
5979460524.031923,-16.3614311218,76.4340896606
