5980035830.982477,-16.1650543213,80.5625457764
5979934725.330817,-16.2702255249,81.0654830933
5979861410.461582,-16.2681236267,81.3591766357
5979805790.4295845,-16.2447032928,81.2068023682
5979762131.290774,-16.2179584503,81.6444549561
5979726934.969567,-16.2836418152,81.6366577148
5979697946.251314,-16.207490921,81.6893157959
5979673645.825811,-16.2008781433,81.8007507324
5979652972.756389,-16.3348636627,81.9203872681
5979635163.737999,-16.3275146484,81.5919876099
5979619655.564616,-16.2972183228,82.0446090698
5979606023.590782,-16.2922649384,82.114402771
5979593941.587846,-16.3038311005,82.3528900146
5979583154.792308,-16.2715129852,82.5360717773
5979573461.351161,-16.3011722565,82.59800720209999
5979564699.26272,-16.2669696808,82.86404418950002
5979556737.003336,-16.3632488251,83.35175323490002
5979549466.680828,-16.3712882996,83.1369094849
5979542798.954148,-16.3783168793,82.7740707397
5979536659.209623,-16.3751335144,83.4109039307
5979530984.645505,-16.348115921,83.5947647095
5979525722.022724,-16.3855457306,83.83521270750002
5979520825.910719,-16.376493454,83.5538253784
5979516257.305727,-16.4312572479,84.4292068481
5979511982.532442,-16.383310318,83.7132720947
5979507972.363434,-16.4106388092,84.0746307373
5979504201.3076105,-16.4570884705,84.3398208618
5979500647.031026,-16.4870147705,84.93302154539998
5979497289.88216,-16.4440174103,85.3025588989
5979494112.50036,-16.5191364288,85.0708084106
5979491099.490886,-16.4604454041,85.30227661130002
5979488237.15375,-16.4281272888,85.4108123779
5979485513.256212,-16.4631481171,85.23994445799998
5979482916.840943,-16.5326499939,85.7080993652
5979480438.063517,-16.5505752563,85.7590866089
5979478068.054112,-16.5253658295,85.74089813229999
5979475798.799331,-16.528717041,86.0931243896
5979473623.04078,-16.5578327179,86.2122421265
5979471534.187727,-16.4851360321,86.2788162231
5979469526.241594,-16.5973091125,86.18190002439998
5979467593.730456,-16.5930290222,87.0467758179
5979465731.652028,-16.6264896393,86.5709152222
5979463935.423892,-16.6437072754,86.46577453610001
5979462200.839905,-16.6596984863,87.7041320801
5979460524.031923,-16.6725997925,87.4421157837
5979458901.436077,-16.6803016663,88.1494369507
5979457329.7630005,-16.6717853546,88.0041656494
5979455805.971472,-16.789434433,87.81955718990001
5979454327.245019,-16.8194026947,87.711479187
5979452890.971111,-16.8685131073,88.3754043579
5979451494.722601,-16.8491821289,89.1704483032
5979450136.241146,-16.8793945313,89.0238876343
5979448813.422363,-16.8955955505,89.43093109129998
5979447524.302502,-16.8869609833,89.4964447021
5979446267.046467,-16.989282608,89.75958251950001
5979445039.937032,-16.9320240021,89.74938964840001
5979443841.365098,-16.9648399353,89.9513092041
5979442669.82089,-17.0439338684,90.8972244263
5979441523.88598,-17.1172084808,90.4846420288
5979440402.226058,-17.1819477081,90.57707214360002
5979439303.584348,-17.1117668152,91.0951309204
5979438226.775631,-17.1861686707,92.0592880249
5979437170.680778,-17.2866268158,92.2023162842
5979436134.241776,-17.2512111664,92.88350677490001
5979435116.457166,-17.3300151825,92.8214492798
5979434116.377863,-17.3944416046,92.8144607544
5979433133.103333,-17.3927516937,93.25956726070001
5979432165.7780695,-17.5126876831,94.1209869385
5979431213.588358,-17.5366172791,94.0411529541
5979430275.759288,-17.6328163147,93.79866790770001
5979429351.552003,-17.7697505951,95.5242996216
5979428440.261157,-17.765581131,95.1830673218
5979427541.212554,-17.8233089447,95.4813461304
5979426653.760969,-17.9339179993,95.8292999268
5979425777.288116,-18.024066925,96.5670852661
5979424911.200767,-18.1405525208,97.83481597900001
5979424054.928996,-18.2818069458,98.0448303223
5979423207.9245405,-18.361946106,97.8163223267
5979422369.659272,-18.5324420929,98.0997543335
5979421539.623761,-18.7191829681,98.7974243164
5979420717.325939,-18.8572063446,99.7986221313
5979419902.289833,-18.9946079254,100.098571777
5979419094.054379,-19.2224407196,100.083602905
5979418292.172305,-19.4972476959,101.02611541699999
5979417496.209068,-19.7188720703,101.152320862
5979416705.741858,-19.9028453827,101.523597717
5979415920.358639,-20.2531852722,101.23559570300002
5979415139.657251,-20.6210308075,100.56559753399999
5979414363.24454,-20.9527359009,102.226379395
5979413590.735538,-21.2574424744,101.55406189
5979412821.752665,-21.7604408264,100.327690125
5979412055.924969,-22.2960510254,100.287864685
5979411292.887392,-22.7665805817,99.4002990723
5979410532.280057,-23.1405754089,98.00453948970001
5979409773.747576,-23.8209228516,93.89254760740002
5979409016.938379,-24.4179458618,90.60614013669999
5979408261.50405,-24.8697490692,85.2978591919
5979407507.098687,-25.4153118134,81.40901184080002
5979406753.378263,-25.398393631,72.0219573975
5979406000.0,-25.2972011566,66.9059753418
5979405246.621736,-24.75481987,59.753719329800006
5979404492.901313,-24.3259773254,53.8650245667
5979403738.495951,-23.6881656647,49.7070045471
5979402983.061622,-22.8527297974,47.8093757629
5979402226.252423,-22.1345157623,45.2500686646
5979401467.719943,-21.6212215424,44.5922966003
5979400707.112608,-21.0741500854,44.4490661621
5979399944.075032,-20.4004764557,44.82405853270001
5979399178.247335,-19.9069156647,45.0686073303
5979398409.264462,-19.6079654694,45.6350212097
5979397636.75546,-19.2802047729,45.7392158508
5979396860.342749,-18.8504142761,46.9729576111
5979396079.641361,-18.5379924774,48.5020065308
5979395294.258142,-18.311208725,49.3321990967
5979394503.790932,-18.075422287,50.1565856934
