Power [dBm],navg,fc [GHz],fc error,Qi,Qi error,Qc,Qc error,Q,Q error
-30.0,102128.16678416835,6.462150704394909,1.4668697357177735e-08,618505.0783950399,2761.484951939417,130029.91510842576,77.82412688512704,117076.52114856575,81.00132892171678
-32.0,64557.45455640794,6.462150976674314,1.6619701385498048e-08,621803.9500443551,3168.1131885372884,130077.82133092429,88.42227743525291,117225.93567580623,92.17957784455211
-35.0,32261.07107473067,6.462151323779427,2.220747470855713e-08,616597.1541951864,4158.795624046341,129870.55736719292,117.69757496341481,116969.49793730925,122.55052640307986
-38.0,16053.845061269514,6.462151477728828,4.309751796722412e-08,604194.3553540786,5970.2349855473885,130376.051589713,176.6015210703772,116825.0355827669,183.10820211068494
-40.0,10094.618413380014,6.462151521004956,4.1532793045043944e-08,598396.412287416,5650.274301443641,130743.05426526944,171.00533308385639,116862.60450163779,176.94195470160048
-45.0,3103.34397330522,6.4621515800511204,6.75987787246704e-08,554259.6863512896,7870.980984591436,130489.9555679703,274.482458274113,115031.18047712334,279.60485894131125
-50.0,948.0678005611727,6.462151710047957,1.132388391494751e-07,507744.2556307764,10977.597949644105,130273.77410063727,449.70298728489433,112752.16049094293,448.8081140883005
-52.0,573.8854183389584,6.462151628511786,7.566184711456299e-08,460419.3866274739,6021.499597628581,129834.38474764438,293.5571621171257,109904.1929924364,286.26168276749377
-55.0,282.28985461481926,6.4621515704147585,8.023414993286133e-08,441563.8508931706,7565.2167933936835,130170.8482514272,400.55053245142335,108995.78974109612,385.60209818184376
-57.0,175.06883074506032,6.462151441774993,1.0475215435028076e-07,425377.36720561015,9157.899731109634,129508.52164998224,513.967695248517,107478.1176169584,490.14915636256046
-60.0,83.93921151780933,6.462151230271248,1.7637031078338623e-07,388227.7335998084,9823.599744366566,130723.62563406733,661.8171198067139,105575.2320419643,613.5773625131551
-62.0,52.34030991664178,6.462150858073222,1.8467094326019288e-07,379275.646103023,12751.921096587039,130345.64361785834,889.831871361821,104505.13451566467,818.8156190224545
-65.0,24.872816676453592,6.462151198645367,2.0877146339416503e-07,343044.15061796794,9012.457878456524,130992.69753270305,761.5551083966857,101991.86188021033,679.1743123232009
-67.0,15.293413257396555,6.462151571357275,2.0290876960754395e-07,327549.8813194102,10339.56924862739,130421.99820147503,943.1949090008566,100329.17761433395,829.4472823244578
-69.0,9.33890932086665,6.46215144756293,3.473450050354004e-07,309582.54496720666,12130.153249962188,130238.37735154142,1222.4173169435526,98562.87783761596,1055.8013326806831
-70.0,7.354915894501585,6.462150995536819,2.0037594413757324e-07,305156.3912041904,6793.57021888598,130499.27526757402,707.3146236506582,98438.2758372138,607.7068854861573
-72.0,4.442251403471671,6.462151038767281,1.997759199142456e-07,284152.78134955716,7563.433033381122,129253.71542688373,878.2952778479375,95440.96962033362,736.6407384977065
-75.0,2.160652135237963,6.4621516426920005,2.9949608421325683e-07,271112.2347436293,10311.211251554849,129091.54489882356,1302.9549112000968,94079.37396782418,1075.9243015296233
-77.0,1.3515880225543664,6.462151185578567,4.88765679359436e-07,267550.0794264716,12633.584621918173,130760.96904981746,1662.7741666457732,94194.75153815163,1360.5320694607944
-79.0,0.8341033572452828,6.462151487997513,6.292334804534912e-07,258735.3761311661,15227.596184354377,126588.04657065349,2021.2614480381599,91379.17520792958,1649.0124887094426
-80.0,0.6742276014940594,6.46215203432233,5.034742412567138e-07,265642.26260474516,16585.732945765045,128107.44249032435,2156.256468641892,93205.23859780843,1769.9283160324412
-81.0,0.5206527445381159,6.462151617007302,6.097881450653076e-07,254629.7155145914,18418.57713818778,127880.10768484986,2562.15458534137,91469.81476792434,2066.7426959331933
-83.0,0.3174358215105796,6.46215132575435,7.911468019485474e-07,242237.5134871106,21768.87039926993,126261.5239971717,3252.7171418087964,89436.82252350554,2588.4160029991763
-85.0,0.190258483499525,6.462151663374314,1.0761145639419556e-06,225443.24075756685,25783.61501477748,121057.38244886602,4155.076166879371,85910.16683265688,3271.7591564740433
